col0_1	col0_2	abc_1	abc_2
1	1	1	1
1	1.084987	7.270154	8.985649
73.456474	60.133556	81.715965	92.358208
149.162231	128.056648	58.312893	62.134495
66.0332252855875	60.1367107079017	72.9804575353655	73.3534150683634
89.081398	81.552628	113.364082	93.450523
14.294718	11.319298	12.403938	14.568858
6.8404438121547	6.05215717403315	4.46759006906077	4.35812029558011
1	1.002683	1	1.20314
52.91172	55.170956	44.137497	40.236958
81.969482	61.327614	42.975105	54.34613
35.687798	42.3512791467249	25.5869340768559	43.8385398340611
83.797528604748	79.729124730529	126.347673054561	149.353689760933
1.857396	1	14.758256	22.553118
1	1	1	1
1	1	1.084134	1.100884
1	1	2.767465	2.439108
8.813082	8.012411	7.207041	7.530176
29.214617	22.975698	384.058655	733.681152
856.759766	709.94751	968.542908	804.944641
21.6480978132165	17.8972203803102	24.4843568260283	33.6087100505732
1.806048	1	2.774845	1
1	1	1	1
1	1	1	1
1	1	1	1
1.576117	1.207563	1.166273	1
1	1	1	1
1	1.558002	1.309047	1.381839
1.453172	3.300775	3.27123	2.54229
84.084274	79.634048	18.259108	28.25712
8.854248	7.405567	3.085567	8.496566
1	1	1	1
181.844849	129.813004	4.550767	9.485586
32.765373	20.219873	3.838271	3.785905
1.372158	1	1	1.620461
4.52159218443003	3.62313680861909	3.0156638721038	3.46735963762743
43.310436	27.405096	45.126503	44.72509
1	1	1	1
82.353233	65.966049	105.019485	119.678986
26.487064	24.885496	6.259841	3.347358
593.088562	638.012573	739.441528	637.453613
7.696696	5.062796	5.207388	5.004799
26.540737	28.578663	38.006382	38.795082
27.683554	19.06517	28.349516	31.119965
39.868435	38.622818	37.060543	48.333061
231.471405	171.253448	64.79681	57.403606
12.317769699817	11.3364510909091	5.33494477608298	7.04039534533252
40.770535	49.200008	3.707957	7.174834
1	1	1	1
14.380115	10.163295	20.733477	18.946684
462.002594	519.337402	1751.107422	1722.787598
2.282568	2.63204	1.170528	1
2.88756	2.344034	1.253481	1.379933
8.649221	5.262793	25.092413	25.05072
256.409027	181.738403	45.098171	57.212639
1	1	1	1.261517
321.96286	226.373795	50.41201	47.765831
1.315319	1.191551	1.030385	1
41.18071	21.215513	57.29361	59.540546
24.798149	19.569956	38.854919	36.209644
116.601227	109.112625	97.484276	115.338928
15.238811	13.717988	24.549124	22.466702
18.996284	17.618563	14.954374	15.598059
8.36428051648351	5.35405784809308	2.319198	2.373198
1	1	1	1
53.985161	49.705349	40.213657	40.548973
3.053051	4.14238	24.679037	37.916004
94.087293842312	92.6793421363636	38.5781043872054	43.4976967890011
24.4861950172802	21.5406486190834	42.2634917746056	41.9923708970699
63.574234	55.159691	96.914734	96.168213
22.428921	21.680262	13.105826	14.109586
19.150105	16.499193	84.47686	69.127487
1	1	1.485216	1.129721
22.640022	17.741758	66.908501	65.344299
60.5426830103413	49.1088782135471	101.734936063599	105.76057908635
104.143158	100.384621	73.871117	71.13504
1.100673	1.152892	1	1
294.024231	299.654633	257.901978	268.116638
10.832372	5.669686	7.690709	2.2146
39.298515	31.523527	22.995415	24.980717
361.323495694136	332.865525538827	72.5385371806656	56.4681428557845
167.652145	150.988724	81.852188	75.686264
92.2405035220501	93.6815696352801	79.4892965756853	84.5049388152563
2.547202	1.995185	1	1
3.048639	3.754607	2.515189	2.390027
1	1	1	1
28.036753	27.975084	4.843168	8.483673
11.6031106067961	9.72458504902913	20.4497703645631	23.4315839883495
1.59331	1.411914	1.717936	2.044011
1.290024	1.176184	1.141136	3.367611
212.286652	190.661377	39.598095	17.839401
1	1	5.592097	9.4204
1	1	20.226692	26.042208
44.823879	30.426517	101.482071	112.607483
17.865553	10.89646	57.597794	58.867443
1189.6520666078	1177.40779257187	802.119028489733	806.980972668378
187.331436	196.401306	140.085449	137.14772
13.001258	8.764852	5.014819	1.919829
100.488884	85.722542	86.432014	103.255402
58.4317887111111	49.4457182148148	67.4602968148148	60.3272580518518
246.46051	252.057266	221.400787	206.991302
19.147614	18.953094	16.774508	21.014538
105.663918	90.853554	48.559181	31.446377
2.904882	2.070403	26.431395	13.417939
1	1	1.166694	1.245589
119.060074	78.444908	220.021774	244.099991
1	1	1	1
59.5130612154386	47.677222165614	234.285754606316	286.240108355088
16.781233	15.530335	24.02565	25.185301
66.531288	78.732033	59.750217	65.476913
93.986069576682	99.5467614045132	95.9998014625993	64.125751587547
1	1	1	1
503.301009535095	349.143012164228	172.50359692019	124.495997557588
49.566952	53.626095	92.608467	98.503151
172.094955	147.632996	135.151657	129.036087
11.733198740988	17.6585780080107	3.96311087316422	1
1	1	1	1
840.765488862827	835.166414136126	20.2474039539267	28.8374798858639
59.590599	51.360592	14.110715	20.389545
1	1	1	1
1	1	1	1
92.559792	83.552399	101.692444	98.594414
97.207245	70.32473	129.500565	134.481216
120.618582848297	117.041773281734	43.1921240247678	41.0528324365325
909.662903	949.963196	1084.742065	1090.844238
29.850487	68.6791109315589	129.542236	113.473387019011
163.760239	103.104607	33.966709	29.97352
1	11.530218	1	1
25.836441	15.801906	33.380062	65.36116
1	1	1	1
1	1.330083	1	1
1	1	1	1
110.916002020096	98.003150369373	101.536353644695	103.8482298959
1	1	1	1
1	1	1	1
137.695206	103.897789	156.831085	142.48497
2.596619	2.011252	3.903865	6.738349
1	1	1	1
1	1	1	1
1	1	1	1
1.509497	1.739555	28.171114	31.93512
2.362462	1	6.304189	12.120501
1	1	1	1
19.243597	17.384871	2.329467	4.659611
1	5.56082	10.597343	6.455771
1.210134	1.021815	1.322287	1.955869
24.346411	31.260948	44.067204	45.127304
25.9799363145639	24.0154106570703	105.692229140135	112.931093814987
48.998676	40.246731	52.792809	55.048756
1	1	1	1
1	1	1	1
1	1	1	1
66.507935	61.236271	74.292404	76.6744
2.520565	2.070124	3.642813	3.510298
11.635885	16.941341	9.163603	9.852917
5.447837	5.781771	5.998189	3.998122
32.235138	38.193195	15.597569	30.62422
1	1	1	1
181.896032606575	167.04294809438	120.533321250265	114.485592583245
208.688556420137	195.578622590406	85.7220572651555	87.6950149841856
2.453664	2.325431	218.778381	268.83963
255.018829	162.956406	99.897377	105.06588
26.0483	22.918188	36.818436	41.699413
4.741965	3.026386	9.488216	15.07322
57.2104600863787	52.513588551495	21.6599352425249	15.1924244551495
9.017061	15.377544	9.8167	8.3072
1	1	1	1
1	1	1	1
12.937241	10.358398	8.88301	5.754152
33.677288	28.575665	38.940029	38.242798
115.699112	109.416252	82.823082	97.645569
3.397915	4.135656	1.350588	1.447481
1	1	1	1
58.908073	68.945023	225.989273	239.997681
23.826046	23.595881	21.370564	10.964349
10.535774	5.504944	38.223701	36.020168
1	1	61.111431	90.148392
1	1	1.063055	1.075609
7.380767	6.044282	70.344292	59.540863
2.404135	2.147337	2.156118	2.255277
12.382168	12.530684	15.852468	13.055522
1	1	1	1
2.236991	2.0735	1.507144	1.324078
3.632631	3.007654	1.654874	3.569402
1.109849	1	1	1
3.677089	5.063692	5.440498	4.688231
1	1	1	1
1	1	1.23504	1.845502
17.035765	31.054708	18.075296	14.846606
68.8738723837719	101.050369041667	56.1657488855263	67.8280421833333
16.584569	12.58438	2.336418	2.326316
2.072363	1	1.198147	2.065627
45.742428	35.746075	39.622726	56.067799
103.541893	84.633583	75.297585	75.320656
18.4122772809917	13.0374990909091	32.9143022530992	34.333594821281
18.521641	13.504819	55.153393	55.480942
75.712631	47.27087	23.053904	13.388183
3.302081	4.175745	1	1
1	1	1	1
1222.123535	1062.473633	790.1297	904.182007
3.759363	1.56014	19.337252	105.21859
129.752884	125.646652	73.754532	111.957504
46.190563	27.994387	8.027556	9.42215
2.98389451242236	3.41444882732919	1	3.73391828757764
29.94511	32.776953	48.229053	42.699814
1.020643	1.046934	1	1.012046
1	1	1.058069	1
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
13.910809	7.512525	3.068522	2.154023
5.494407	3.174003	9.816906	13.828273
28.8514334427629	35.3209678909585	160.829494038029	172.442895024059
17.005779	13.738185	54.981228	49.98848
16374.462891	16640.644531	422.90741	567.512085
45.3453152395953	39.6604578503104	42.7110225042539	47.7226595021844
207.035328660194	250.546615490291	33.9989989660194	46.2873227087379
36.353539	35.057846	50.458553	108.487579
172.374649	161.356918	144.164078	162.5737
1	1	1	1
1	1	1	1.09947
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
124.139519	42.024914	515.074585	307.656128
1	1	1	1
149.692352	130.669113	87.32605	70.837029
164.493088	184.436859	308.911377	310.843689
5.021725	4.044984	4.690892	2.658041
1	1	1	1
1	1	1	1
247.435272	293.163666	229.276855	246.872147
77.90802	66.417412	69.209198	60.418091
1.082462	1	1.160515	1
1	1	1	1
6.888517	6.511739	18.372578	20.160143
1	1	1	1
59.169159	84.349327	48.463055	89.653854
645.117454097466	654.150497665692	175.24243161306	216.911133
229.020264	379.212708	22.221828	22.867075
13.292808	13.973574	18.820379	20.633379
13.908069	16.533084	9.183076	8.599929
1	1	1	1
409.737579	402.793488	136.362518	187.172577
1.236082	1.19122	1	1.163673
1	1	1.328145	2.823229
13.283649	12.389436	7.95665	8.402688
3.484857	2.650424	3.95189	4.683717
114.047073	91.270126	72.878357	71.152481
23.597759	42.181656	1.365118	1.291872
26.8932391795468	22.5873233451482	22.050747454968	18.5719071841952
1785.07819296864	1413.834473	224.205826	247.126846
1.961704	1.842157	1	1
1	1	1	1
83.709923	96.014336	14.356794	24.951315
131.559525	114.814735	218.019714	309.900543
21.391327	15.313477	47.547527	54.838806
64.852547	56.288494	14.654696	27.165335
1	1	1.088162	1
42.21093	31.307287	57.039921	55.814571
288.082031	242.052444	256.99707	296.474304
12.649511	7.566505	10.77589	8.943342
1.125895	1	1	1
147.243683	175.251968	14.964059	6.487897
88.613449	94.109917	10.994279	5.233109
40.129013	42.313862	19.852959	24.447193
1.438838	1.133624	5676.091309	4188.681641
1	1	1	1
152.580080414508	158.03815322487	187.796786750259	184.130201051813
554.138076748219	491.987332832542	523.806567184085	513.025979047506
10591.777344	15205.635742	5625.793457	5677.263672
29.501867	16.993634	14.47397	10.023962
4.212069	4.502444	1	1
139.893982	115.172401	493.568756	500.236664
630.057495	623.326416	372.255768	370.166687
1	1	1	1
31.116571	25.974009	44.057938	45.03558
20.2852722923611	16.573155625	33.0473111020833	36.4754593569444
26.236408	23.3841	48.614429	45.065506
96.048706	88.064308	73.645668	75.057137
40.329117	34.945076	39.214821	44.415806
1	1	1	1
106.571922	113.803772	132.838104	139.885056
13.636751	11.332979	9.331978	8.373057
18.682968	18.803507	17.579483	19.579405
233.868622	237.022522	255.989746	260.619995
36.009789	22.200205	36.624329	44.0154
28.2662465800843	25.6327498609062	39.3210651859852	40.6297264778714
33.60293815671	38.6775706813853	56.5325034761905	73.5545762822511
1952.52205493636	1762.32089637424	493.798479430303	625.639931522727
1.615899	1	1	1
210.310944	232.268799	90.843094	123.380951
106.102669	58.678791	243.697632	208.292755
73.956009	86.318825	55.291439	36.03019
1.268091	1	1.260926	1.46931
54.6752855910166	53.018141427896	47.4639189259259	50.7689623727344
3.054116	2.008253	1.269228	1.159816
1.116139	1	1.368683	1.471219
67.480338098438	65.4008232643678	55.7259205045682	55.9299412914825
1	1	5.024724	2.632749
36.116074	39.764839	68.900299	163.735947
1	1	1	1
1	1	1	1
43.9781401979939	37.7005361474051	40.6811509332752	41.846339908853
181.311264	143.356094	322.056702	386.392853
1	1	1	1
4.909135	4.970922	4.921551	1.862934
64.2477959891525	74.4120797766102	47.0873602938983	51.6021342325424
7.124608	8.113081	73.172829	48.111572
94.03566	81.544609	143.306976	121.973221
115.453981430195	97.320602	190.441406623377	174.296380605519
56.7751612712477	52.0343975406872	63.1766103273056	57.6405637848101
1	1	1	1
1	1	1	1
1	1	1	1.847745
92.526787	91.605896	124.794777	125.201256
1	1	1.750636	5.854552
421.076070470333	401.95776833864	504.376644105644	505.50907346165
18.123877	9.445182	6.937672	3.582269
189.065633552714	177.014104704304	169.843263919526	247.334002676232
569.403748	665.532959	709.840576	722.200073
48.180725	31.547775	52.478519	71.801605
90.204872	110.800835	47.49374	46.244362
412.52594	240.303513	19.050575	29.392836
230.0129351606	205.807044049251	206.554622232548	178.053469644111
1	1	817.172668	1088.849854
17.0613131617747	19.1167306293515	337.031801841638	333.68848852628
39.210438	27.803995	34.95789	31.944841
1.389921	1.176887	1.773731	2.104411
260.916321	222.777863	101.342354	100.204185
213.189472271044	177.731705132997	234.595820240741	245.573284639731
103.491512940228	75.0187770588235	96.0788435246679	84.8226975411132
63.750237	55.185966	53.506489	55.398247
1	1	1	1
1.349891	1.209914	1.256038	1.486356
6.440866	4.586167	2.533875	3.397238
2.198987	1.426333	2.340669	2.530352
2.034684	1.82384	62.69553	81.012955
2.149907	2.504563	57.724964	82.138695
11.899734	10.688231	6.516167	5.262137
42.1260622357915	31.9037767343823	47.2579157402536	50.5778563503992
30.559893	25.325289	36.899975	53.188725
3.27379966052632	5.81573322631579	72.8502308184211	95.6418137421053
1.287965	1	1	1
1.289794	1	1.423072	1.992837
1	1	1	1.745339
59.37888	88.499062	11.823323	90.253319
6.165141	10.597627	13.633291	23.212284
5.954692	6.237942	26.788172	37.150326
97.607277	63.058384	180.991608	173.986664
1.970451	2.109242	27.399477	40.43095
55.824444	56.721584	52.977077	53.978043
1	1	1	1
1.59469	1.541894	1.713466	1.347014
1	1	1	1
69.667145	48.311321	53.534081	63.849152
39.6379366666667	31.4199693835616	21.0130976803653	18.7410921187215
82.5102973733262	67.9951080503482	67.9597938660953	60.8498502217461
40.429588	34.188049	17.692017	18.436684
26.607959221708	24.3308237139251	16.4012102204459	17.7852892949095
9.516348	7.716783	13.266301	15.430678
1	1	1	1
10.701963	10.569872	1	1
39.442558	33.539909	11.291114	12.839996
6.699009	4.465632	1	1
49.9634766619195	42.3892914074303	51.4644061365325	55.2881480244582
83.9768491168496	64.4442465235636	96.2187093389283	96.930431227889
94.158707	68.672844	1016.559326	1103.391602
83.3976451612136	89.2645383735872	55.6534742843546	59.4655661856038
46.101921	33.73806	220.589752	185.657532
6.162415	4.617817	31.899538	36.833191
153.573578	132.58017	182.532516	200.72905
66.0036945240124	73.2175449128582	71.3506003311387	70.1541659620449
10.587319	7.252324	15.318594	11.943181
1.109454	1.265966	1.106529	1
60.0698829915254	66.8138458120638	25.5268201874377	31.4168136884347
299.004028	268.376007	48.854145	46.986156
4.018909	5.484417	1	1.151326
125.104622	111.529678	173.627396	158.963706032463
38.333607	29.752705	9.220716	9.986614
1	1	9.328743	37.636906
14.560308	11.252191	33.717422	37.345539
1.349751	1.370766	12.042029	13.991836
1.991646	2.130645	7.70769	7.615725
49.990372	34.424366	51.586773	43.069435
1	1	39.189285	48.040237
16.0570469437552	15.9938217634409	21.9620910421836	20.9068866253102
19.758457	13.803167	13.880974	12.518228
9.304824	5.562948	6.160992	5.325628
1	1.808034	1	1
7.046824	5.718504	7.728462	9.006401
226.650514524607	134.351270112042	199.379734464921	243.832423687958
1	1	1	1
1	1	1	1
43.316231	37.225651	40.089954	36.896431
1	1	1	1
1	1	1	1
1	1.050366	1.317987	1.04838
1	1.050366	1.317987	1.04838
1.248816	1	1.161576	1
47.785316	39.98967	47.809704	49.892307
10.070435	8.817459	14.895819	14.312565
154.094696	168.335663	72.306999	74.241394
111.118263	68.130692	152.647034	165.167786
83.418617	134.304825	5.148104	6.063828
188.253784	190.585526	178.338135	160.291489
3.721134	3.399837	3.301122	3.595135
64.163795	55.021214	21.147806	26.087067
37.9163023710359	47.8577543625793	4.42656226744186	5.81343076321353
1	1	1	1
103.216408	100.151756	58.397873	61.030991
97.225502	79.169876	93.745583	101.796066
552.827515	428.121307	1139.14563	1344.685669
49.047554	48.94566	58.652607	55.972893
610.992591393267	465.233307801188	1086.88403851485	1285.45573985505
59.0193388621701	42.6723619882698	47.2415739090909	39.5453389677419
5.897014	3.087811	1.92459	1.562551
1	1	1	1
1	1	1	1
1	1	1	1
1	1	1	1
21.473249	14.324263	8.0345	5.016506
38.721504	28.697588	54.051888	52.762333
120.488953	171.884277	13.828877	33.367153
1	1	1	1
70.389221	37.649113	37.330883	36.559383
51.511623	38.804916	49.747025	48.332935
172.693024	186.187454	124.768417	142.359329
152.790384549277	146.170318321945	528.594819817346	626.07636890933
7.229946	5.421663	8.791834	8.493748
347.454224	237.351852	299.450684	264.724152
59.935867768595	80.3343954545455	31.945131707989	38.8319673415978
61.7520002965632	58.1266219988913	85.7089876552106	100.727429398559
2.528307	1.961761	1.238017	1.28754
34.411705	35.316631	27.211435	36.588982
51.382748	56.163197	87.759262	86.892387
18.781441	18.996796	3.059325	2.760303
71.6742529711375	61.902454417657	43.7369416151669	46.6130198641766
27.6951696030103	22.4330371194732	3.36036598306679	2.76922
137.390747	162.509186	59.131046	57.914639
23.866943	26.705601	5.316534	5.225548
125.534813	118.349144	105.293655	108.353401
113.004234	102.455482	113.780846	119.527512
1.508551	1.463404	28.080635	41.770073
6.172588	5.030794	5.47549	5.648829
32.966223	27.302305	69.789307	40.82843
1	1	1	1
1	1	1	1
72.278374	79.253029	58.647263	56.035244
179.167557	158.877243	164.36998	221.788467
144.2892	112.901253	152.118469	133.600601
1	1	1	1
1	1	1.015871	1.038061
1	1	1	1
1	1	1	1
8.18172671735132	6.66755570570202	1.10894554690374	1.7184946400981
25.178974	18.877068	7.568585	7.876002
1	1	1	1
1	1	1	1
1	1	1	1
16.398828	16.167918	16.330603	20.5359
1	1	1	1
1	1	1	1
15.732589	14.401168	10.415253	12.16212
1	1	1	1
18.226973	15.015747	10.624107	12.739587
1	1	1	1
1	1	1	1
3.352819	3.705024	1	1
107.167197698856	70.1494334519271	265.493088647183	213.750236980093
1.151392	1	96.647629	99.510773
22.064819	18.172688	10.260463	13.908006
56.7396420155682	44.1263860217955	118.21026132849	113.32800436274
204.166504	186.098541	28.142365	5.980214
1	2.37883	1	1
66.886658	64.019394	3.461277	4.074211
1	1	1	1
1	1	1	1
36.621796	26.037306	84.846527	56.750423
32.272806	34.070812	36.849751	37.997173
140.762092771429	148.535780257143	119.569499314286	152.783748314286
1	1	1	1
30.414816	22.634676	36.694691	29.968
4.568536	3.381575	2.141052	1.902154
83.361656	73.175629	180.301743	189.835342
1	1	1	1
82.301399	72.698158	95.498596	95.687782
51.093567	47.810089	51.025635	50.636997
1301.026733	905.661621	1358.29248	1116.146729
217.226303	204.06517	183.219055	197.09079
1	1	1	1
2.707033	2.086373	15.864398	18.602962
1747.10677034653	1330.73667450495	2169.77190351485	2110.69628133663
14.197418	10.090523	3.589808	2.916276
27.44725	17.852781	44.663307	49.079441
51.582134	42.571098	81.894974	93.038651
1	1	1	1
21.353939	19.817188	14.821734	11.542164
115.921761	111.597198	24.19849	31.102907
271.877563	299.83316	198.207947	183.293198
1	1	1	1
22.406116	22.700525	11.686885	14.483923
25.242992	20.265659	13.417267	10.249708
15.312988	12.635979	1.864222	1
1	1	1	1
3.854468	2.874657	1.784342	1.883019
1	1	1	1
1.125219	1	1	1
6.414635	5.444627	1.545778	1.474023
88.8328172093407	60.0522902978022	7.5096986489011	8.76483703186813
36.587437	42.280075	4.069357	6.940236
1	1	1	1
361.807129	412.883911	20.850952	14.317393
5.85134	5.727918	1.580688	1.174074
71.265266	62.786503	103.111641	92.576195
60.0615719904805	47.888954743427	52.7492375330916	50.7955157769719
63.106934	56.65995	29.047604	33.243408
1	1	1	1
25.737989	18.043945	17.526121	17.969131
173.47818	191.42038	226.365265	222.268478
193.291046	124.179176	230.082138	234.760269
1.456099	1.791634	1.532251	1
2.831422	2.203217	35.248089	47.901218
1	1	1	1
74.936432	62.25507	202.118347	138.004669
7.611231	6.255446	15.224908	13.951273
47.2081403706697	34.4158873729792	87.6510943418014	87.6287636570439
5.317308	4.817782	13.176044	17.931572
64.97937	42.197739	66.535179	62.975117
208.828781	227.499161	133.613129	131.615463
144.178268	123.073868	13.376289	16.264248
37.78212	37.378399	16.982803	18.059664
539.883545	600.575134	47.978283	78.251633
14.9693358068236	18.102032	12.4955410552619	26.7502283229217
48.9582777777778	35.8079416788767	32.5741371306471	32.3994826190476
37.39011	27.321072	12.846381	7.567169
32.48037	28.696453	19.081795	13.512315
64.312283	52.562004	324.742004	302.982635
37.834728	41.02224	42.189964	41.423187
140.678480489379	110.870230992102	102.991777290577	123.784227990196
181.141861	133.534485	123.511917	133.125427
2.634998	4.020142	179.753571	221.251419
1	1	1.491492	1.334205
27.708628	23.338022	13.856362	14.05765
25.698101	19.177052	23.12616	25.180939
41.7614591149176	33.100431028621	13.6038129835212	13.4763765177797
21.579365	19.543001	21.339579	21.047529
107.482003189125	103.412497367612	10.1261601973995	9.43453772931442
69.4273205489109	51.7365118308911	3.69952082970297	5.59217753425743
1.547765	1	1	1.287668
11.451385	9.370115	3.826145	3.882833
2.273983	1.809898	19.871222	23.350031
25.876747	20.010515	23.557087	22.206705
128.070213	166.320038	15.594717	12.281849
39.120731	27.678049	26.283722	27.358185
17.3835864037618	15.2225344827586	133.219177594984	138.316887063323
20.735998	15.869189	22.462057	23.460581
1.849953	2.676797	2.529389	3.960102
42.8434400610305	38.4234688264132	32.950560024012	38.0237836513257
63.658188	47.710461	78.086472	96.342247
658.471024406562	459.865055162625	944.515020398003	603.44877535378
60.3883903831361	47.7653790147929	135.578909945266	181.800518977811
3.514469	3.870706	8.258526	6.678545
3.444651	2.600964	71.721169	70.941833
194.477097	160.03717	227.051514	210.190567
26.1365658995633	38.4823546200873	9.09658265502184	10.9168193362445
441.603363	439.919281	18.815006	31.972191
231.729241742095	221.295624679479	78.9811735362678	84.3006945957843
77.4398171131105	91.0378619537275	51.3031517069409	58.629478
80.812943	107.055016	51.901379	48.471542
1	1	34.051025	34.12907
10.271552	9.061593	492.19809	546.815125
1	1	1.249235	1
3.31832	2.267194	6.465818	2.757291
47.1853575842294	46.5867713082437	22.3786641260454	19.8104482538829
3.805615	3.308614	11.856583	10.574051
101.690346	75.31707	72.710724	58.37318
4.12084823610158	2.49222863074811	2.88971943719973	4.28814759711736
99.928375	87.061951	97.666878	89.503616
25.820404	17.794636	14.500987	34.564152
173.852707	171.51651	123.792648	114.884727
6.682751	7.962424	24.195271	14.17491
3.177886	4.433998	9.91518	15.791142
3.592181	3.59883	1	1.442423
38.871563	31.214216	36.363457	51.94054
1	1	1	1
27.525539	20.110744	20.339037	38.288799
3.582562	4.76609	434.306915	762.284546
1258.469727	1341.216431	844.950806	993.927734
26.0492471936027	25.1570211464646	12.6198621060606	13.9398458686869
2.886215	3.669288	1	1.541357
4.995214	6.085983	2.900234	4.694975
121.105888	125.212654	63.483696	58.306789
26.404037	16.352798	34.956993	32.421921
24.467136	25.130301	87.337593	99.791016
21.869698	16.391561	12.19321	7.298738
103.558136	108.469475	44.276196	78.132805
216.486603	171.537689	12.696246	19.367395
8.126025	12.773098	2.088448	2.863562
1	1	5.745349	2.772325
315.074113711663	365.35061102928	453.150770195533	464.668839176675
461.020447	575.116943	56.71455	48.58202
3.379164	2.849278	1.688624	1.385591
161.54158	157.982162	24.279297	34.865425
1.574048	1.67806	1	1
48.9355853283476	44.4038818205128	46.6772638027066	37.5448215854701
156.766663	142.171219	56.97578	88.836769
1	1	1	1
1	1	1	1
1.552127	2.115808	1.895616	2.278076
31.007463	28.264585	26.314669	22.002527
1	1	1	1
1	1	6.594772	7.683636
57.220074	84.941299	1.16066	2.293694
18.699205	16.968081	4.084481	2.157463
35.025505	53.974632	14.477061	10.735358
171.813492	169.246414	239.13446	246.854904
11.6009926275764	13.3779842395167	67.3217297810945	92.8764736119403
171.808426	179.434433	72.595619	79.706604
1	1.091811	43.939251	36.95174
170.886475	165.45784	123.954964	137.86853
1.700126	1.665114	1.846271	2.103118
30.734434	27.315533	27.127306	19.813185
16.438549	13.649452	12.511289	14.307776
151.883621	178.66037	133.464325	130.927704
58.7058447149479	46.1573655874855	63.2641255446118	71.3862126581692
281.754845063094	268.921569938263	299.640338196744	286.68884709905
9.063392	9.851755	6.630572	9.807775
1	1	1	1
267.750824	348.302307	15.02048	8.745669
40.683773	27.527872	39.753906	40.432468
69.824509	105.465523	35.631535	66.162468
33.306915	31.70702	18.518057	20.233435
3.518205	4.212502	39.173389	36.017399
271.454945086705	275.456723890173	54.8148913526012	63.909738283237
90.9377390340456	93.449112743209	40.1608943962333	35.5909021325607
45.570557	48.935787	39.220127	44.696037
62.90049	61.545734	32.719711	33.774754
19.8926115279503	17.8670453664596	34.7503434037267	32.0919068322981
16.56183	15.485168	9.729846	5.977318
171.951157	143.144928	231.007553	249.124374
42.947834	33.646549	206.047806	208.22525
33.354118	34.130405	69.042305	67.548103
81.2093220769231	66.7829691377171	86.7183416377171	98.9595252220844
28.572454	35.823906	12.909442	16.939775
130.810318	121.022278	179.995468	225.930618
153.59581	126.434647	131.394089	129.136215
78.422356	80.232681	87.077843	91.833099
1	1.085346	1.06996	1.368911
218.776808016854	219.203995116105	226.974764177903	252.043327161049
377.570129	514.009827	1163.596313	2360.276855
1	1	12.766839	10.377097
172.555374	230.609009	123.821648	110.176056
95.57077	79.794983	91.951302	84.750687
298.463013	315.352386	316.640442	272.172394
25.862663	21.98266	3.830679	4.358239
54.785931	62.505707	54.2575	64.573124
126.768758926934	123.10626592755	41.6913920612213	47.6365734559299
1	1	1	1
14.894534	10.288507	54.789368	61.3703
1	1	1.721987	1.626841
1	1	1	1
29.297864172182	26.4123620077559	44.1036600527404	42.2671020449845
145.334961920375	150.210521163934	98.759656911007	100.637812962529
22.2238588412439	17.6443520294599	36.9246136721222	48.4868196284779
78.8058679498703	128.772729627485	77.3254582082973	71.7793950025929
87.499184	81.607498	130.950821	142.934418
114.455757563679	119.431332122642	89.8458135707547	91.4141569622641
819.114075	822.26062	168.819992	202.61824
235.67326229813	231.418767364136	6.27502704730473	9.10989108030803
84.527382	75.130417	75.346848	81.387276
3.829733	2.740658	2.840207	3.438785
484.548492	460.418549	536.767517	688.742859
65.7200505315279	57.0872861455133	19.5285800408246	18.2496111176233
15.577106	5.497386	1.353088	1.773772
35.3788450723502	24.7943169304147	17.1544741294931	20.511067137788
611.795797649538	510.83596716224	49.1405475560046	61.9028541986143
21.0781456852957	22.9022507954422	29.6310335811177	29.2472031568095
60.949814	50.279728	19.932575	22.970617
8.85839	5.764584	1.299142	1.358697
38.9432783390181	24.8383561364341	39.8910449374677	39.7383478077519
229.513138	227.631027	214.267303	199.45578
38.037388	31.214735	39.763527	50.772652
38.002922	44.293831	12.351877	7.107377
1.152906	1	5.241352	8.288969
38.571163	31.682838	41.602951	40.696007
1	1	1	1
877.750916	903.196228	1280.713623	1242.484131
187.395706	220.091293	257.172119	206.936218
75.326492	85.572601	129.60498	121.789368
57.529015	37.780685	59.535168	57.873539
1	1	25.945087	31.279779
1.414247	1.613104	1	1
94.8052337256153	115.606508835916	83.5801181394713	90.7877151914312
39.537621	41.786877	40.852421	38.55526
155.348984	141.664566	286.437439	289.388794
1	1	1	1.501666
21.655958	18.207523	3.755932	1.07493
35.816059	31.756989	38.016983	37.763607
36.975716	36.513985	64.114822	60.740665
40.857708	45.654053	44.793861	52.572849
47.5896011760746	42.6068886571724	30.8925486183325	28.3564639098912
33.0080258198988	31.0830495757167	27.1419229733558	21.9871905544688
125.966476	131.375443	53.509415	51.70837
20.649961	26.195604	52.608368	72.128403
40.405609	52.684086	44.513481	45.334049
14.49282	20.058561	7.098751	9.461035
156.166229	120.107849	227.431595	224.156662
6.638061	5.444679	5.82763	2.783088
58.8655716666667	62.3692463007319	32.2116576007984	48.730586572189
2.536016	1.700688	3.050163	3.112848
53.509304	39.9049	69.510582	60.178101
2.079018	2.043582	1.560914	1.778829
113.877773097826	113.99163292663	153.646046354167	164.673707617754
152.727066	234.899734	22.338148	28.424847
19.578344	27.12311	43.759979	60.157276
15.221777	15.049596	3.257677	2.248422
